Event Name,Event Date,Result,Fighter1,Fighter2,Weight Class,Method,Round,KD_1,KD_2,TD_1,TD_2,Sub_1,Sub_2,Strikes_1,Strikes_2,Minutes,Seconds,total_time_seconds,Fighter,Total_Submissions
UFC 24: First Defense,2000-03-10,Lance Gibson,Lance Gibson,Jermaine Andre,Middleweight,KO/TKO-Knee,3,1,1,2,0,1,0,33,27,3,35,645,Lance Gibson / Jermaine Andre,1
UFC 24: First Defense,2000-03-10,Dave Menne,Dave Menne,Fabiano Iha,Lightweight,U-DEC,3,0,0,0,1,1,0,37,8,5,0,900,Dave Menne / Fabiano Iha,1
UFC 24: First Defense,2000-03-10,Bob Cook,Bob Cook,Tiki Ghosn,Lightweight,SUB-Rear-Naked-Choke,2,0,0,1,0,2,0,22,24,1,29,178,Bob Cook / Tiki Ghosn,2
UFC 24: First Defense,2000-03-10,Jens Pulver,Jens Pulver,David Velasquez,Lightweight,KO/TKO-Punches,2,0,0,3,0,2,0,54,20,2,41,322,Jens Pulver / David Velasquez,2
UFC 24: First Defense,2000-03-10,Scott Adams,Scott Adams,Ian Freeman,Heavyweight,SUB-Heel-Hook,1,0,0,1,0,4,1,0,0,3,9,189,Scott Adams / Ian Freeman,5
UFC 24: First Defense,2000-03-10,Shonie Carter,Shonie Carter,Brad Gumm,Lightweight,U-DEC,2,0,0,5,0,0,1,22,12,5,0,600,Shonie Carter / Brad Gumm,1
UFC 23: Ultimate Japan 2,1999-11-19,Kevin Randleman,Kevin Randleman,Pete Williams,Heavyweight,U-DEC,5,0,1,6,0,2,1,10,8,5,0,1500,Kevin Randleman / Pete Williams,3
UFC 23: Ultimate Japan 2,1999-11-19,Pedro Rizzo,Pedro Rizzo,Tsuyoshi Kohsaka,Heavyweight,KO/TKO-Punch,3,1,0,0,0,0,0,14,14,1,17,231,Pedro Rizzo / Tsuyoshi Kohsaka,0
UFC 23: Ultimate Japan 2,1999-11-19,Kenichi Yamamoto,Kenichi Yamamoto,Katsuhisa Fujii,Open Weight,SUB-Kneebar,2,0,0,0,2,1,0,1,27,4,15,510,Kenichi Yamamoto / Katsuhisa Fujii,1
UFC 23: Ultimate Japan 2,1999-11-19,Joe Slick,Joe Slick,Jason DeLucia,Middleweight,KO/TKO,1,0,0,1,0,0,0,2,1,1,28,88,Joe Slick / Jason DeLucia,0
UFC 23: Ultimate Japan 2,1999-11-19,Eugene Jackson,Eugene Jackson,Keiichiro Yamamiya,Middleweight,KO/TKO-Punch,3,1,0,0,0,0,0,22,14,3,12,576,Eugene Jackson / Keiichiro Yamamiya,0
UFC 23: Ultimate Japan 2,1999-11-19,Kenichi Yamamoto,Kenichi Yamamoto,Daiju Takase,Open Weight,U-DEC,3,0,0,0,0,0,0,20,5,5,0,900,Kenichi Yamamoto / Daiju Takase,0
UFC 23: Ultimate Japan 2,1999-11-19,Katsuhisa Fujii,Katsuhisa Fujii,Masutatsu Yano,Open Weight,KO/TKO-Punches,2,1,0,0,1,0,0,18,18,3,12,384,Katsuhisa Fujii / Masutatsu Yano,0
UFC 22: Only One Can be Champion,1999-09-24,Frank Shamrock,Frank Shamrock,Tito Ortiz,Middleweight,KO/TKO-Punches,4,0,0,0,8,1,0,31,20,4,42,1128,Frank Shamrock / Tito Ortiz,1
UFC 22: Only One Can be Champion,1999-09-24,Draw,Tim Lajcik,Ron Waterman,Heavyweight,U-DEC,3,0,0,0,2,0,2,12,14,5,0,900,Tim Lajcik / Ron Waterman,2
UFC 22: Only One Can be Champion,1999-09-24,Jeremy Horn,Jeremy Horn,Jason Godsey,Heavyweight,SUB-Armbar,1,0,0,0,1,1,0,3,1,2,8,128,Jeremy Horn / Jason Godsey,1
UFC 22: Only One Can be Champion,1999-09-24,Brad Kohler,Brad Kohler,Steve Judson,Heavyweight,KO/TKO-Punch,1,1,0,1,0,0,0,3,0,0,30,30,Brad Kohler / Steve Judson,0
UFC 22: Only One Can be Champion,1999-09-24,Chuck Liddell,Chuck Liddell,Paul Jones,Middleweight,KO/TKO,1,0,0,0,0,0,0,13,5,3,53,233,Chuck Liddell / Paul Jones,0
UFC 22: Only One Can be Champion,1999-09-24,Matt Hughes,Matt Hughes,Valeri Ignatov,Lightweight,U-DEC,3,0,0,5,0,0,1,77,7,5,0,900,Matt Hughes / Valeri Ignatov,1
UFC 22: Only One Can be Champion,1999-09-24,John Lewis,John Lewis,Lowell Anderson,Middleweight,KO/TKO,3,0,0,1,0,0,0,20,9,0,13,39,John Lewis / Lowell Anderson,0
UFC 22: Only One Can be Champion,1999-09-24,Draw,Jens Pulver,Alfonso Alcarez,Lightweight,M-DEC,2,0,0,0,1,1,0,48,34,5,0,600,Jens Pulver / Alfonso Alcarez,1
UFC 21: Return of the Champions,1999-07-16,Maurice Smith,Maurice Smith,Marco Ruas,Heavyweight,KO/TKO,1,0,0,0,1,0,2,4,1,5,0,300,Maurice Smith / Marco Ruas,2
UFC 21: Return of the Champions,1999-07-16,Pat Miletich,Pat Miletich,Andre Pederneiras,Lightweight,KO/TKO,2,0,0,0,0,0,0,13,10,1,34,188,Pat Miletich / Andre Pederneiras,0
UFC 21: Return of the Champions,1999-07-16,Jeremy Horn,Jeremy Horn,Daiju Takase,Middleweight,KO/TKO-Elbows,1,0,0,0,0,0,0,35,0,4,41,281,Jeremy Horn / Daiju Takase,0
UFC 21: Return of the Champions,1999-07-16,Paul Jones,Paul Jones,Flavio Luiz Moura,Middleweight,SUB-Rear-Naked-Choke,1,0,1,0,0,2,0,21,1,4,20,260,Paul Jones / Flavio Luiz Moura,2
UFC 21: Return of the Champions,1999-07-16,Tsuyoshi Kohsaka,Tsuyoshi Kohsaka,Tim Lajcik,Heavyweight,KO/TKO,2,0,0,0,0,3,0,11,12,5,0,600,Tsuyoshi Kohsaka / Tim Lajcik,3
UFC 21: Return of the Champions,1999-07-16,Eugene Jackson,Eugene Jackson,Royce Alger,Middleweight,KO/TKO-Punch,2,1,0,0,2,1,0,21,11,1,19,158,Eugene Jackson / Royce Alger,1
UFC 21: Return of the Champions,1999-07-16,Andre Roberts,Andre Roberts,Ron Waterman,Heavyweight,KO/TKO-Punch,1,1,0,0,0,0,0,10,22,2,51,171,Andre Roberts / Ron Waterman,0
UFC 21: Return of the Champions,1999-07-16,Travis Fulton,Travis Fulton,David Dodd,Heavyweight,U-DEC,2,1,0,1,0,0,0,25,0,5,0,600,Travis Fulton / David Dodd,0
UFC 20: Battle for the Gold,1999-05-07,Bas Rutten,Bas Rutten,Kevin Randleman,Heavyweight,S-DEC,3,0,0,0,6,1,0,18,20,3,0,540,Bas Rutten / Kevin Randleman,1
UFC 20: Battle for the Gold,1999-05-07,Pedro Rizzo,Pedro Rizzo,Tra Telligman,Heavyweight,KO/TKO-Punch,1,1,0,0,0,0,0,9,16,4,30,270,Pedro Rizzo / Tra Telligman,0
UFC 20: Battle for the Gold,1999-05-07,Pete Williams,Pete Williams,Travis Fulton,Heavyweight,SUB-Armbar,1,0,0,0,0,2,0,15,6,6,28,388,Pete Williams / Travis Fulton,2
UFC 20: Battle for the Gold,1999-05-07,Wanderlei Silva,Wanderlei Silva,Tony Petarra,Middleweight,KO/TKO-Knees,1,1,0,0,0,0,0,25,4,2,53,173,Wanderlei Silva / Tony Petarra,0
UFC 20: Battle for the Gold,1999-05-07,Marcelo Mello,Marcelo Mello,David Roberts,Lightweight,KO/TKO-Elbows,1,0,0,1,0,0,0,7,0,1,23,83,Marcelo Mello / David Roberts,0
UFC 20: Battle for the Gold,1999-05-07,Laverne Clark,Laverne Clark,Fabiano Iha,Lightweight,KO/TKO,1,1,0,0,0,0,2,6,0,1,21,81,Laverne Clark / Fabiano Iha,2
UFC 20: Battle for the Gold,1999-05-07,Ron Waterman,Ron Waterman,Chris Condo,Heavyweight,KO/TKO-Punches,1,0,0,1,0,0,0,6,0,0,28,28,Ron Waterman / Chris Condo,0
UFC 19: Ultimate Young Guns,1999-03-05,Tito Ortiz,Tito Ortiz,Guy Mezger,Middleweight,KO/TKO-Punches,1,0,0,2,0,0,3,26,2,9,56,596,Tito Ortiz / Guy Mezger,3
UFC 19: Ultimate Young Guns,1999-03-05,Gary Goodridge,Gary Goodridge,Andre Roberts,Heavyweight,KO/TKO-Punches,1,0,0,0,0,0,0,8,2,0,43,43,Gary Goodridge / Andre Roberts,0
UFC 19: Ultimate Young Guns,1999-03-05,Jeremy Horn,Jeremy Horn,Chuck Liddell,Middleweight,SUB-Arm-Triangle,1,0,0,3,0,3,0,8,12,12,0,720,Jeremy Horn / Chuck Liddell,3
UFC 19: Ultimate Young Guns,1999-03-05,Kevin Randleman,Kevin Randleman,Maurice Smith,Heavyweight,U-DEC,2,0,0,4,0,0,2,17,9,3,0,360,Kevin Randleman / Maurice Smith,2
UFC 19: Ultimate Young Guns,1999-03-05,Evan Tanner,Evan Tanner,Valeri Ignatov,Middleweight,KO/TKO-Elbows,1,0,0,1,0,1,0,23,2,2,58,178,Evan Tanner / Valeri Ignatov,1
UFC 19: Ultimate Young Guns,1999-03-05,Pete Williams,Pete Williams,Jason Godsey,Heavyweight,SUB-Kneebar,1,0,0,1,0,1,0,3,2,1,56,116,Pete Williams / Jason Godsey,1
UFC 19: Ultimate Young Guns,1999-03-05,Sione Latu,Sione Latu,Joey Roberts,Heavyweight,KO/TKO,1,0,0,1,1,0,2,9,17,10,1,601,Sione Latu / Joey Roberts,2
UFC 18: The Road to the Heavyweight Title,1999-01-08,Bas Rutten,Bas Rutten,Tsuyoshi Kohsaka,Heavyweight,KO/TKO-Punches,2,1,0,0,3,0,0,31,23,2,15,270,Bas Rutten / Tsuyoshi Kohsaka,0
UFC 18: The Road to the Heavyweight Title,1999-01-08,Pat Miletich,Pat Miletich,Jorge Patino,Lightweight,U-DEC,3,0,0,3,1,0,1,27,19,3,0,540,Pat Miletich / Jorge Patino,1
UFC 18: The Road to the Heavyweight Title,1999-01-08,Pedro Rizzo,Pedro Rizzo,Mark Coleman,Heavyweight,S-DEC,2,0,0,0,2,0,0,16,25,3,0,360,Pedro Rizzo / Mark Coleman,0
UFC 18: The Road to the Heavyweight Title,1999-01-08,Tito Ortiz,Tito Ortiz,Jerry Bohlander,Middleweight,KO/TKO,2,0,0,6,0,0,0,37,9,2,31,302,Tito Ortiz / Jerry Bohlander,0
UFC 18: The Road to the Heavyweight Title,1999-01-08,Mikey Burnett,Mikey Burnett,Townsend Saunders,Lightweight,U-DEC,2,1,0,0,0,1,0,42,34,3,0,360,Mikey Burnett / Townsend Saunders,1
UFC 18: The Road to the Heavyweight Title,1999-01-08,Evan Tanner,Evan Tanner,Darrel Gholar,Middleweight,SUB-Rear-Naked-Choke,1,0,0,1,1,4,0,24,4,7,57,477,Evan Tanner / Darrel Gholar,4
UFC 18: The Road to the Heavyweight Title,1999-01-08,Laverne Clark,Laverne Clark,Frank Caracci,Lightweight,KO/TKO-Punches,1,0,0,2,0,0,1,15,0,6,52,412,Laverne Clark / Frank Caracci,1
UFC - Ultimate Brazil,1998-10-16,Frank Shamrock,Frank Shamrock,John Lober,Middleweight,SUB-Neck-Crank,1,2,0,0,3,4,1,23,4,7,40,460,Frank Shamrock / John Lober,5
UFC - Ultimate Brazil,1998-10-16,Vitor Belfort,Vitor Belfort,Wanderlei Silva,Middleweight,KO/TKO-Punches,1,1,0,0,0,0,0,7,1,0,44,44,Vitor Belfort / Wanderlei Silva,0
UFC - Ultimate Brazil,1998-10-16,Pedro Rizzo,Pedro Rizzo,David Abbott,Heavyweight,KO/TKO-Punch,1,2,0,0,1,0,0,24,16,8,7,487,Pedro Rizzo / David Abbott,0
UFC - Ultimate Brazil,1998-10-16,Pat Miletich,Pat Miletich,Mikey Burnett,Lightweight,S-DEC,3,0,0,1,2,0,2,19,24,3,0,540,Pat Miletich / Mikey Burnett,2
UFC - Ultimate Brazil,1998-10-16,Tsuyoshi Kohsaka,Tsuyoshi Kohsaka,Pete Williams,Heavyweight,U-DEC,2,0,0,3,0,5,0,14,13,3,0,360,Tsuyoshi Kohsaka / Pete Williams,5
UFC - Ultimate Brazil,1998-10-16,Ebenezer Fontes Braga,Ebenezer Fontes Braga,Jeremy Horn,Middleweight,SUB-Guillotine-Choke,1,0,0,1,0,1,0,9,3,3,27,207,Ebenezer Fontes Braga / Jeremy Horn,1
UFC - Ultimate Brazil,1998-10-16,Tulio Palhares,Tulio Palhares,Adriano Santos,Middleweight,KO/TKO-Punches,1,0,0,4,2,0,0,31,11,9,0,540,Tulio Palhares / Adriano Santos,0
UFC 17: Redemption,1998-05-15,Frank Shamrock,Frank Shamrock,Jeremy Horn,Middleweight,SUB-Kneebar,2,0,0,0,5,3,0,20,14,1,28,176,Frank Shamrock / Jeremy Horn,3
UFC 17: Redemption,1998-05-15,Pete Williams,Pete Williams,Mark Coleman,Heavyweight,KO/TKO-Kick,2,1,0,0,3,1,0,22,26,0,38,76,Pete Williams / Mark Coleman,1
UFC 17: Redemption,1998-05-15,Dan Henderson,Dan Henderson,Carlos Newton,Middleweight,S-DEC,2,0,2,3,2,0,1,28,20,3,0,360,Dan Henderson / Carlos Newton,1
UFC 17: Redemption,1998-05-15,David Abbott,David Abbott,Hugo Duarte,Heavyweight,KO/TKO-Punches,1,0,0,0,1,0,0,11,0,0,43,43,David Abbott / Hugo Duarte,0
UFC 17: Redemption,1998-05-15,Mike van Arsdale,Mike van Arsdale,Joe Pardo,Heavyweight,SUB-Keylock,1,0,0,1,0,1,1,27,4,11,1,661,Mike van Arsdale / Joe Pardo,2
UFC 17: Redemption,1998-05-15,Carlos Newton,Carlos Newton,Bob Gilstrap,Middleweight,SUB-Triangle-Choke,1,0,0,1,0,3,0,1,0,0,52,52,Carlos Newton / Bob Gilstrap,3
UFC 17: Redemption,1998-05-15,Dan Henderson,Dan Henderson,Allan Goes,Middleweight,U-DEC,2,1,1,1,0,1,0,31,36,3,0,360,Dan Henderson / Allan Goes,1
UFC 17: Redemption,1998-05-15,Chuck Liddell,Chuck Liddell,Noe Hernandez,Middleweight,U-DEC,1,0,0,2,1,0,0,46,9,12,0,720,Chuck Liddell / Noe Hernandez,0
UFC 16: Battle in the Bayou,1998-03-13,Frank Shamrock,Frank Shamrock,Igor Zinoviev,Middleweight,KO/TKO-Slam,1,0,0,1,0,0,0,2,0,0,22,22,Frank Shamrock / Igor Zinoviev,0
UFC 16: Battle in the Bayou,1998-03-13,Tsuyoshi Kohsaka,Tsuyoshi Kohsaka,Kimo Leopoldo,Heavyweight,U-DEC,2,0,0,0,2,0,2,45,13,3,0,360,Tsuyoshi Kohsaka / Kimo Leopoldo,2
UFC 16: Battle in the Bayou,1998-03-13,Pat Miletich,Pat Miletich,Chris Brennan,Lightweight,SUB-Shoulder-Choke,1,0,0,0,1,1,1,6,2,9,2,542,Pat Miletich / Chris Brennan,2
UFC 16: Battle in the Bayou,1998-03-13,Jerry Bohlander,Jerry Bohlander,Kevin Jackson,Middleweight,SUB-Armbar,1,0,0,0,2,2,0,5,18,10,23,623,Jerry Bohlander / Kevin Jackson,2
UFC 16: Battle in the Bayou,1998-03-13,Pat Miletich,Pat Miletich,Townsend Saunders,Lightweight,S-DEC,2,0,0,0,2,1,0,18,13,3,0,360,Pat Miletich / Townsend Saunders,1
UFC 16: Battle in the Bayou,1998-03-13,Mikey Burnett,Mikey Burnett,Eugenio Tadeu,Lightweight,KO/TKO-Punches,1,0,0,1,0,1,0,42,6,9,45,585,Mikey Burnett / Eugenio Tadeu,1
UFC - Ultimate Japan,1997-12-21,Randy Couture,Randy Couture,Maurice Smith,Heavyweight,M-DEC,3,0,0,3,0,1,0,19,9,3,0,540,Randy Couture / Maurice Smith,1
UFC - Ultimate Japan,1997-12-21,Kazushi Sakuraba,Kazushi Sakuraba,Marcus Silveira,Heavyweight,SUB-Armbar,1,0,0,1,1,2,1,1,1,3,44,224,Kazushi Sakuraba / Marcus Silveira,3
UFC - Ultimate Japan,1997-12-21,Vitor Belfort,Vitor Belfort,Joe Charles,Heavyweight,SUB-Armbar,1,0,0,2,0,3,0,0,1,4,3,243,Vitor Belfort / Joe Charles,3
UFC - Ultimate Japan,1997-12-21,Frank Shamrock,Frank Shamrock,Kevin Jackson,Lightweight,SUB-Armbar,1,0,0,0,1,1,0,1,2,0,16,16,Frank Shamrock / Kevin Jackson,1
UFC - Ultimate Japan,1997-12-21,Unknown,Kazushi Sakuraba,Marcus Silveira,Heavyweight,Overturned,1,0,0,0,1,0,1,0,4,1,51,111,Kazushi Sakuraba / Marcus Silveira,1
UFC - Ultimate Japan,1997-12-21,David Abbott,David Abbott,Yoji Anjo,Heavyweight,U-DEC,2,0,0,3,0,0,1,13,9,3,0,360,David Abbott / Yoji Anjo,1
UFC - Ultimate Japan,1997-12-21,Tra Telligman,Tra Telligman,Brad Kohler,Heavyweight,SUB-Armbar,1,0,0,0,3,1,0,6,12,10,5,605,Tra Telligman / Brad Kohler,1
UFC 15: Collision Course,1997-10-17,Maurice Smith,Maurice Smith,David Abbott,Heavyweight,SUB-Other,1,0,1,0,0,1,0,12,5,8,8,488,Maurice Smith / David Abbott,1
UFC 15: Collision Course,1997-10-17,Mark Kerr,Mark Kerr,Dwayne Cason,Heavyweight,SUB-Rear-Naked-Choke,1,0,0,1,0,1,0,5,0,0,53,53,Mark Kerr / Dwayne Cason,1
UFC 15: Collision Course,1997-10-17,Randy Couture,Randy Couture,Vitor Belfort,Heavyweight,KO/TKO-Punches,1,0,0,1,0,1,0,34,6,8,16,496,Randy Couture / Vitor Belfort,1
UFC 15: Collision Course,1997-10-17,Dave Beneteau,Dave Beneteau,Carlos Barreto,Heavyweight,U-DEC,2,0,0,3,2,0,0,13,11,3,0,360,Dave Beneteau / Carlos Barreto,0
UFC 15: Collision Course,1997-10-17,Mark Kerr,Mark Kerr,Greg Stott,Heavyweight,KO/TKO-Knee,1,1,0,0,0,0,0,1,0,0,17,17,Mark Kerr / Greg Stott,0
UFC 15: Collision Course,1997-10-17,Dwayne Cason,Dwayne Cason,Houston Dorr,Heavyweight,KO/TKO-Punches,1,0,0,1,0,0,0,11,1,3,43,223,Dwayne Cason / Houston Dorr,0
UFC 15: Collision Course,1997-10-17,Alex Hunter,Alex Hunter,Harry Moskowitz,Heavyweight,S-DEC,1,0,0,1,1,0,4,11,12,12,0,720,Alex Hunter / Harry Moskowitz,4
UFC 14: Showdown,1997-07-27,Maurice Smith,Maurice Smith,Mark Coleman,Heavyweight,U-DEC,3,0,0,0,2,0,2,55,19,3,0,540,Maurice Smith / Mark Coleman,2
UFC 14: Showdown,1997-07-27,Mark Kerr,Mark Kerr,Dan Bobish,Heavyweight,SUB-Other,1,0,0,1,0,0,0,3,0,1,38,98,Mark Kerr / Dan Bobish,0
UFC 14: Showdown,1997-07-27,Kevin Jackson,Kevin Jackson,Tony Fryklund,Lightweight,SUB-Rear-Naked-Choke,1,0,0,1,0,1,0,2,0,0,44,44,Kevin Jackson / Tony Fryklund,1
UFC 14: Showdown,1997-07-27,Dan Bobish,Dan Bobish,Brian Johnston,Heavyweight,SUB-Forearm-Choke,1,0,0,1,0,1,0,9,6,2,10,130,Dan Bobish / Brian Johnston,1
UFC 14: Showdown,1997-07-27,Mark Kerr,Mark Kerr,Moti Horenstein,Heavyweight,KO/TKO-Punches,1,0,0,1,0,0,0,14,1,2,22,142,Mark Kerr / Moti Horenstein,0
UFC 14: Showdown,1997-07-27,Kevin Jackson,Kevin Jackson,Todd Butler,Lightweight,KO/TKO-Punches,1,0,0,1,0,0,0,3,1,1,27,87,Kevin Jackson / Todd Butler,0
UFC 14: Showdown,1997-07-27,Joe Moreira,Joe Moreira,Yuri Vaulin,Lightweight,U-DEC,2,0,0,3,0,0,0,7,1,3,0,360,Joe Moreira / Yuri Vaulin,0
UFC 14: Showdown,1997-07-27,Alex Hunter,Alex Hunter,Sam Fulton,Heavyweight,SUB-Other,1,0,0,1,0,0,0,7,1,2,30,150,Alex Hunter / Sam Fulton,0
UFC 14: Showdown,1997-07-27,Tony Fryklund,Tony Fryklund,Donnie Chappell,Lightweight,SUB-Other---Choke,1,0,0,1,0,1,0,5,0,1,31,91,Tony Fryklund / Donnie Chappell,1
UFC 13: The Ultimate Force,1997-05-30,Vitor Belfort,Vitor Belfort,David Abbott,Heavyweight,KO/TKO-Punches,1,0,0,1,0,0,0,15,2,0,52,52,Vitor Belfort / David Abbott,0
UFC 13: The Ultimate Force,1997-05-30,Randy Couture,Randy Couture,Steven Graham,Heavyweight,KO/TKO-Punches,1,0,0,1,0,0,0,16,0,3,13,193,Randy Couture / Steven Graham,0
UFC 13: The Ultimate Force,1997-05-30,Guy Mezger,Guy Mezger,Tito Ortiz,Lightweight,SUB-Guillotine-Choke,1,0,0,0,1,1,0,0,5,2,0,120,Guy Mezger / Tito Ortiz,1
UFC 13: The Ultimate Force,1997-05-30,Randy Couture,Randy Couture,Tony Halme,Heavyweight,SUB-Rear-Naked-Choke,1,0,0,1,0,1,0,1,0,0,56,56,Randy Couture / Tony Halme,1
UFC 13: The Ultimate Force,1997-05-30,Steven Graham,Steven Graham,Dmitri Stepanov,Heavyweight,SUB-Keylock,1,0,0,1,0,1,0,0,1,1,30,90,Steven Graham / Dmitri Stepanov,1
UFC 13: The Ultimate Force,1997-05-30,Enson Inoue,Enson Inoue,Royce Alger,Lightweight,SUB-Armbar,1,0,0,0,0,1,0,0,3,1,36,96,Enson Inoue / Royce Alger,1
UFC 13: The Ultimate Force,1997-05-30,Guy Mezger,Guy Mezger,Christophe Leninger,Lightweight,U-DEC,2,0,0,0,0,0,1,35,3,3,0,360,Guy Mezger / Christophe Leninger,1
UFC 13: The Ultimate Force,1997-05-30,Jack Nilson,Jack Nilson,Saeed Hosseini,Lightweight,KO/TKO-Elbows,1,0,0,0,0,0,1,11,1,1,23,83,Jack Nilson / Saeed Hosseini,1
UFC 13: The Ultimate Force,1997-05-30,Tito Ortiz,Tito Ortiz,Wes Albritton,Lightweight,KO/TKO-Punches,1,0,0,1,0,0,0,21,0,0,31,31,Tito Ortiz / Wes Albritton,0
UFC 12: Judgement Day,1997-02-07,Mark Coleman,Mark Coleman,Dan Severn,Heavyweight,SUB-Scarf-Hold,1,0,0,0,0,2,0,4,2,2,57,177,Mark Coleman / Dan Severn,2
UFC 12: Judgement Day,1997-02-07,Vitor Belfort,Vitor Belfort,Scott Ferrozzo,Heavyweight,KO/TKO-Punches,1,1,0,0,0,0,0,9,0,0,43,43,Vitor Belfort / Scott Ferrozzo,0
UFC 12: Judgement Day,1997-02-07,Jerry Bohlander,Jerry Bohlander,Nick Sanzo,Lightweight,SUB-Neck-Crank,1,0,0,1,0,1,0,2,0,0,39,39,Jerry Bohlander / Nick Sanzo,1
UFC 12: Judgement Day,1997-02-07,Vitor Belfort,Vitor Belfort,Tra Telligman,Heavyweight,KO/TKO-Elbows,1,1,0,0,0,0,0,17,1,1,17,77,Vitor Belfort / Tra Telligman,0
UFC 12: Judgement Day,1997-02-07,Scott Ferrozzo,Scott Ferrozzo,Jim Mullen,Heavyweight,KO/TKO-Knees,1,0,0,2,0,1,0,30,3,8,2,482,Scott Ferrozzo / Jim Mullen,1
UFC 12: Judgement Day,1997-02-07,Yoshiki Takahashi,Yoshiki Takahashi,Wallid Ismail,Lightweight,U-DEC,2,0,0,1,1,0,0,20,1,3,0,360,Yoshiki Takahashi / Wallid Ismail,0
UFC 12: Judgement Day,1997-02-07,Jerry Bohlander,Jerry Bohlander,Rainy Martinez,Lightweight,SUB-Rear-Naked-Choke,1,0,0,1,0,1,0,0,0,1,24,84,Jerry Bohlander / Rainy Martinez,1
UFC - Ultimate Ultimate '96,1996-12-07,Don Frye,Don Frye,David Abbott,Open Weight,SUB-Rear-Naked-Choke,1,0,0,0,0,2,0,6,13,1,22,82,Don Frye / David Abbott,2
UFC - Ultimate Ultimate '96,1996-12-07,David Abbott,David Abbott,Steve Nelmark,Open Weight,KO/TKO-Punch,1,1,0,1,0,0,0,9,2,1,3,63,David Abbott / Steve Nelmark,0
UFC - Ultimate Ultimate '96,1996-12-07,Don Frye,Don Frye,Mark Hall,Open Weight,SUB-Ankle-Lock,1,0,0,0,0,1,0,0,0,0,20,20,Don Frye / Mark Hall,1
UFC - Ultimate Ultimate '96,1996-12-07,Ken Shamrock,Ken Shamrock,Brian Johnston,Open Weight,SUB-Forearm-Choke,1,0,0,1,0,1,0,22,1,5,48,348,Ken Shamrock / Brian Johnston,1
UFC - Ultimate Ultimate '96,1996-12-07,Kimo Leopoldo,Kimo Leopoldo,Paul Varelans,Open Weight,KO/TKO-Punches,1,0,0,0,0,0,0,9,21,9,8,548,Kimo Leopoldo / Paul Varelans,0
UFC - Ultimate Ultimate '96,1996-12-07,David Abbott,David Abbott,Cal Worsham,Open Weight,KO/TKO-Punches,1,0,0,0,0,1,0,4,5,2,51,171,David Abbott / Cal Worsham,1
UFC - Ultimate Ultimate '96,1996-12-07,Don Frye,Don Frye,Gary Goodridge,Open Weight,SUB-Other,1,0,0,0,1,0,0,16,14,11,19,679,Don Frye / Gary Goodridge,0
UFC 11: The Proving Ground,1996-09-20,Scott Ferrozzo,Scott Ferrozzo,David Abbott,Open Weight,U-DEC,2,0,0,0,0,0,0,60,21,3,0,360,Scott Ferrozzo / David Abbott,0
UFC 11: The Proving Ground,1996-09-20,Mark Coleman,Mark Coleman,Brian Johnston,Open Weight,KO/TKO-Punches,1,0,0,1,0,0,0,9,3,2,20,140,Mark Coleman / Brian Johnston,0
UFC 11: The Proving Ground,1996-09-20,Jerry Bohlander,Jerry Bohlander,Fabio Gurgel,Open Weight,U-DEC,1,0,0,1,1,0,1,18,2,15,0,900,Jerry Bohlander / Fabio Gurgel,1
UFC 11: The Proving Ground,1996-09-20,David Abbott,David Abbott,Sam Adkins,Open Weight,SUB-Forearm-Choke,1,0,0,1,0,1,0,8,0,2,6,126,David Abbott / Sam Adkins,1
UFC 11: The Proving Ground,1996-09-20,Brian Johnston,Brian Johnston,Reza Nasri,Open Weight,KO/TKO-Punches,1,0,0,1,0,0,0,6,0,0,28,28,Brian Johnston / Reza Nasri,0
UFC 11: The Proving Ground,1996-09-20,Mark Coleman,Mark Coleman,Julian Sanchez,Open Weight,SUB-Scarf-Hold,1,0,0,1,0,2,0,7,0,0,45,45,Mark Coleman / Julian Sanchez,2
UFC 10: The Tournament,1996-07-12,Mark Coleman,Mark Coleman,Don Frye,Open Weight,KO/TKO-Headbutts,1,0,0,3,0,2,0,34,1,11,34,694,Mark Coleman / Don Frye,2
UFC 10: The Tournament,1996-07-12,Mark Coleman,Mark Coleman,Gary Goodridge,Open Weight,SUB-Other,1,0,0,2,0,0,0,33,3,7,0,420,Mark Coleman / Gary Goodridge,0
UFC 10: The Tournament,1996-07-12,Don Frye,Don Frye,Brian Johnston,Open Weight,KO/TKO-Elbows,1,0,0,1,0,0,0,11,11,4,37,277,Don Frye / Brian Johnston,0
UFC 10: The Tournament,1996-07-12,Gary Goodridge,Gary Goodridge,John Campetella,Open Weight,KO/TKO-Punches,1,0,0,0,0,0,0,5,5,1,28,88,Gary Goodridge / John Campetella,0
UFC 10: The Tournament,1996-07-12,Mark Coleman,Mark Coleman,Moti Horenstein,Open Weight,KO/TKO-Punches,1,0,0,1,0,0,0,25,0,2,43,163,Mark Coleman / Moti Horenstein,0
UFC 10: The Tournament,1996-07-12,Brian Johnston,Brian Johnston,Scott Fiedler,Open Weight,KO/TKO-Punches,1,0,0,1,0,1,0,2,3,2,25,145,Brian Johnston / Scott Fiedler,1
UFC 10: The Tournament,1996-07-12,Don Frye,Don Frye,Mark Hall,Open Weight,KO/TKO-Headbutt,1,0,0,1,0,0,0,27,2,10,21,621,Don Frye / Mark Hall,0
